"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"58812",1282,"4","Sport exercise",95,2243,4.24,"girls"
"58813",1282,"4","TV/radio",674,2243,30.05,"girls"
"58814",1283,"1","Cultural leisure",83,2243,3.7,"girls"
"58815",1283,"1","Domestic work",146,2243,6.51,"girls"
"58816",1283,"1","Eat drink",152,2243,6.78,"girls"
"58817",1283,"1","Miscellaneous",115,2243,5.13,"girls"
"58818",1283,"1","Nonsocial leisure",106,2243,4.73,"girls"
"58819",1283,"1","Paid work",72,2243,3.21,"girls"
"58820",1283,"1","Personal care",150,2243,6.69,"girls"
"58821",1283,"1","Religion and volunteering",41,2243,1.83,"girls"
"58822",1283,"1","School / Study",9,2243,0.4,"girls"
"58823",1283,"1","Social leisure",709,2243,31.61,"girls"
"58824",1283,"1","Sport exercise",91,2243,4.06,"girls"
"58825",1283,"1","TV/radio",569,2243,25.37,"girls"
"58826",1283,"2","Cultural leisure",101,2243,4.5,"girls"
"58827",1283,"2","Domestic work",173,2243,7.71,"girls"
"58828",1283,"2","Eat drink",133,2243,5.93,"girls"
"58829",1283,"2","Miscellaneous",129,2243,5.75,"girls"
"58830",1283,"2","Nonsocial leisure",121,2243,5.39,"girls"
"58831",1283,"2","Paid work",68,2243,3.03,"girls"
"58832",1283,"2","Personal care",119,2243,5.31,"girls"
"58833",1283,"2","Religion and volunteering",11,2243,0.49,"girls"
"58834",1283,"2","School / Study",9,2243,0.4,"girls"
"58835",1283,"2","Social leisure",833,2243,37.14,"girls"
"58836",1283,"2","Sport exercise",75,2243,3.34,"girls"
"58837",1283,"2","TV/radio",471,2243,21,"girls"
"58838",1283,"3","Cultural leisure",85,2243,3.79,"girls"
"58839",1283,"3","Domestic work",123,2243,5.48,"girls"
"58840",1283,"3","Eat drink",158,2243,7.04,"girls"
"58841",1283,"3","Miscellaneous",151,2243,6.73,"girls"
"58842",1283,"3","Nonsocial leisure",112,2243,4.99,"girls"
"58843",1283,"3","Paid work",38,2243,1.69,"girls"
"58844",1283,"3","Personal care",190,2243,8.47,"girls"
"58845",1283,"3","Religion and volunteering",35,2243,1.56,"girls"
"58846",1283,"3","School / Study",22,2243,0.98,"girls"
"58847",1283,"3","Social leisure",533,2243,23.76,"girls"
"58848",1283,"3","Sport exercise",80,2243,3.57,"girls"
"58849",1283,"3","TV/radio",716,2243,31.92,"girls"
"58850",1283,"4","Cultural leisure",79,2243,3.52,"girls"
"58851",1283,"4","Domestic work",115,2243,5.13,"girls"
"58852",1283,"4","Eat drink",161,2243,7.18,"girls"
"58853",1283,"4","Miscellaneous",149,2243,6.64,"girls"
"58854",1283,"4","Nonsocial leisure",111,2243,4.95,"girls"
"58855",1283,"4","Paid work",42,2243,1.87,"girls"
"58856",1283,"4","Personal care",222,2243,9.9,"girls"
"58857",1283,"4","Religion and volunteering",40,2243,1.78,"girls"
"58858",1283,"4","School / Study",33,2243,1.47,"girls"
"58859",1283,"4","Social leisure",522,2243,23.27,"girls"
"58860",1283,"4","Sport exercise",95,2243,4.24,"girls"
"58861",1283,"4","TV/radio",674,2243,30.05,"girls"
"58862",1284,"1","Cultural leisure",83,2243,3.7,"girls"
"58863",1284,"1","Domestic work",146,2243,6.51,"girls"
"58864",1284,"1","Eat drink",152,2243,6.78,"girls"
"58865",1284,"1","Miscellaneous",115,2243,5.13,"girls"
"58866",1284,"1","Nonsocial leisure",106,2243,4.73,"girls"
"58867",1284,"1","Paid work",72,2243,3.21,"girls"
"58868",1284,"1","Personal care",150,2243,6.69,"girls"
"58869",1284,"1","Religion and volunteering",41,2243,1.83,"girls"
"58870",1284,"1","School / Study",9,2243,0.4,"girls"
"58871",1284,"1","Social leisure",709,2243,31.61,"girls"
"58872",1284,"1","Sport exercise",91,2243,4.06,"girls"
"58873",1284,"1","TV/radio",569,2243,25.37,"girls"
"58874",1284,"2","Cultural leisure",102,2243,4.55,"girls"
"58875",1284,"2","Domestic work",173,2243,7.71,"girls"
"58876",1284,"2","Eat drink",133,2243,5.93,"girls"
"58877",1284,"2","Miscellaneous",128,2243,5.71,"girls"
"58878",1284,"2","Nonsocial leisure",121,2243,5.39,"girls"
"58879",1284,"2","Paid work",68,2243,3.03,"girls"
"58880",1284,"2","Personal care",119,2243,5.31,"girls"
"58881",1284,"2","Religion and volunteering",11,2243,0.49,"girls"
"58882",1284,"2","School / Study",9,2243,0.4,"girls"
"58883",1284,"2","Social leisure",833,2243,37.14,"girls"
"58884",1284,"2","Sport exercise",75,2243,3.34,"girls"
"58885",1284,"2","TV/radio",471,2243,21,"girls"
"58886",1284,"3","Cultural leisure",85,2243,3.79,"girls"
"58887",1284,"3","Domestic work",123,2243,5.48,"girls"
"58888",1284,"3","Eat drink",158,2243,7.04,"girls"
"58889",1284,"3","Miscellaneous",151,2243,6.73,"girls"
"58890",1284,"3","Nonsocial leisure",112,2243,4.99,"girls"
"58891",1284,"3","Paid work",38,2243,1.69,"girls"
"58892",1284,"3","Personal care",190,2243,8.47,"girls"
"58893",1284,"3","Religion and volunteering",35,2243,1.56,"girls"
"58894",1284,"3","School / Study",22,2243,0.98,"girls"
"58895",1284,"3","Social leisure",533,2243,23.76,"girls"
"58896",1284,"3","Sport exercise",80,2243,3.57,"girls"
"58897",1284,"3","TV/radio",716,2243,31.92,"girls"
"58898",1284,"4","Cultural leisure",79,2243,3.52,"girls"
"58899",1284,"4","Domestic work",115,2243,5.13,"girls"
"58900",1284,"4","Eat drink",161,2243,7.18,"girls"
"58901",1284,"4","Miscellaneous",150,2243,6.69,"girls"
"58902",1284,"4","Nonsocial leisure",111,2243,4.95,"girls"
"58903",1284,"4","Paid work",42,2243,1.87,"girls"
"58904",1284,"4","Personal care",222,2243,9.9,"girls"
"58905",1284,"4","Religion and volunteering",40,2243,1.78,"girls"
"58906",1284,"4","School / Study",33,2243,1.47,"girls"
"58907",1284,"4","Social leisure",522,2243,23.27,"girls"
"58908",1284,"4","Sport exercise",95,2243,4.24,"girls"
"58909",1284,"4","TV/radio",673,2243,30,"girls"
"58910",1285,"1","Cultural leisure",83,2243,3.7,"girls"
"58911",1285,"1","Domestic work",146,2243,6.51,"girls"
"58912",1285,"1","Eat drink",152,2243,6.78,"girls"
"58913",1285,"1","Miscellaneous",115,2243,5.13,"girls"
"58914",1285,"1","Nonsocial leisure",106,2243,4.73,"girls"
"58915",1285,"1","Paid work",72,2243,3.21,"girls"
"58916",1285,"1","Personal care",150,2243,6.69,"girls"
"58917",1285,"1","Religion and volunteering",41,2243,1.83,"girls"
"58918",1285,"1","School / Study",9,2243,0.4,"girls"
"58919",1285,"1","Social leisure",709,2243,31.61,"girls"
"58920",1285,"1","Sport exercise",91,2243,4.06,"girls"
"58921",1285,"1","TV/radio",569,2243,25.37,"girls"
"58922",1285,"2","Cultural leisure",102,2243,4.55,"girls"
"58923",1285,"2","Domestic work",173,2243,7.71,"girls"
"58924",1285,"2","Eat drink",133,2243,5.93,"girls"
"58925",1285,"2","Miscellaneous",128,2243,5.71,"girls"
"58926",1285,"2","Nonsocial leisure",121,2243,5.39,"girls"
"58927",1285,"2","Paid work",68,2243,3.03,"girls"
"58928",1285,"2","Personal care",119,2243,5.31,"girls"
"58929",1285,"2","Religion and volunteering",11,2243,0.49,"girls"
"58930",1285,"2","School / Study",9,2243,0.4,"girls"
"58931",1285,"2","Social leisure",833,2243,37.14,"girls"
"58932",1285,"2","Sport exercise",75,2243,3.34,"girls"
"58933",1285,"2","TV/radio",471,2243,21,"girls"
"58934",1285,"3","Cultural leisure",85,2243,3.79,"girls"
"58935",1285,"3","Domestic work",123,2243,5.48,"girls"
"58936",1285,"3","Eat drink",158,2243,7.04,"girls"
"58937",1285,"3","Miscellaneous",151,2243,6.73,"girls"
"58938",1285,"3","Nonsocial leisure",112,2243,4.99,"girls"
"58939",1285,"3","Paid work",38,2243,1.69,"girls"
"58940",1285,"3","Personal care",190,2243,8.47,"girls"
"58941",1285,"3","Religion and volunteering",35,2243,1.56,"girls"
"58942",1285,"3","School / Study",22,2243,0.98,"girls"
"58943",1285,"3","Social leisure",533,2243,23.76,"girls"
"58944",1285,"3","Sport exercise",80,2243,3.57,"girls"
"58945",1285,"3","TV/radio",716,2243,31.92,"girls"
"58946",1285,"4","Cultural leisure",79,2243,3.52,"girls"
"58947",1285,"4","Domestic work",115,2243,5.13,"girls"
"58948",1285,"4","Eat drink",161,2243,7.18,"girls"
"58949",1285,"4","Miscellaneous",150,2243,6.69,"girls"
"58950",1285,"4","Nonsocial leisure",111,2243,4.95,"girls"
"58951",1285,"4","Paid work",42,2243,1.87,"girls"
"58952",1285,"4","Personal care",222,2243,9.9,"girls"
"58953",1285,"4","Religion and volunteering",40,2243,1.78,"girls"
"58954",1285,"4","School / Study",33,2243,1.47,"girls"
"58955",1285,"4","Social leisure",522,2243,23.27,"girls"
"58956",1285,"4","Sport exercise",95,2243,4.24,"girls"
"58957",1285,"4","TV/radio",673,2243,30,"girls"
"58958",1286,"1","Cultural leisure",83,2243,3.7,"girls"
"58959",1286,"1","Domestic work",147,2243,6.55,"girls"
"58960",1286,"1","Eat drink",155,2243,6.91,"girls"
"58961",1286,"1","Miscellaneous",117,2243,5.22,"girls"
"58962",1286,"1","Nonsocial leisure",103,2243,4.59,"girls"
"58963",1286,"1","Paid work",72,2243,3.21,"girls"
"58964",1286,"1","Personal care",154,2243,6.87,"girls"
"58965",1286,"1","Religion and volunteering",41,2243,1.83,"girls"
"58966",1286,"1","School / Study",8,2243,0.36,"girls"
"58967",1286,"1","Social leisure",707,2243,31.52,"girls"
"58968",1286,"1","Sport exercise",91,2243,4.06,"girls"
"58969",1286,"1","TV/radio",565,2243,25.19,"girls"
"58970",1286,"2","Cultural leisure",104,2243,4.64,"girls"
"58971",1286,"2","Domestic work",177,2243,7.89,"girls"
"58972",1286,"2","Eat drink",135,2243,6.02,"girls"
"58973",1286,"2","Miscellaneous",125,2243,5.57,"girls"
"58974",1286,"2","Nonsocial leisure",122,2243,5.44,"girls"
"58975",1286,"2","Paid work",67,2243,2.99,"girls"
"58976",1286,"2","Personal care",122,2243,5.44,"girls"
"58977",1286,"2","Religion and volunteering",11,2243,0.49,"girls"
"58978",1286,"2","School / Study",9,2243,0.4,"girls"
"58979",1286,"2","Social leisure",829,2243,36.96,"girls"
"58980",1286,"2","Sport exercise",76,2243,3.39,"girls"
"58981",1286,"2","TV/radio",466,2243,20.78,"girls"
"58982",1286,"3","Cultural leisure",84,2243,3.74,"girls"
"58983",1286,"3","Domestic work",124,2243,5.53,"girls"
"58984",1286,"3","Eat drink",153,2243,6.82,"girls"
"58985",1286,"3","Miscellaneous",151,2243,6.73,"girls"
"58986",1286,"3","Nonsocial leisure",113,2243,5.04,"girls"
"58987",1286,"3","Paid work",38,2243,1.69,"girls"
"58988",1286,"3","Personal care",195,2243,8.69,"girls"
"58989",1286,"3","Religion and volunteering",34,2243,1.52,"girls"
"58990",1286,"3","School / Study",21,2243,0.94,"girls"
"58991",1286,"3","Social leisure",532,2243,23.72,"girls"
"58992",1286,"3","Sport exercise",80,2243,3.57,"girls"
"58993",1286,"3","TV/radio",718,2243,32.01,"girls"
"58994",1286,"4","Cultural leisure",80,2243,3.57,"girls"
"58995",1286,"4","Domestic work",113,2243,5.04,"girls"
"58996",1286,"4","Eat drink",163,2243,7.27,"girls"
"58997",1286,"4","Miscellaneous",152,2243,6.78,"girls"
"58998",1286,"4","Nonsocial leisure",112,2243,4.99,"girls"
"58999",1286,"4","Paid work",42,2243,1.87,"girls"
"59000",1286,"4","Personal care",223,2243,9.94,"girls"
"59001",1286,"4","Religion and volunteering",39,2243,1.74,"girls"
"59002",1286,"4","School / Study",33,2243,1.47,"girls"
"59003",1286,"4","Social leisure",523,2243,23.32,"girls"
"59004",1286,"4","Sport exercise",94,2243,4.19,"girls"
"59005",1286,"4","TV/radio",669,2243,29.83,"girls"
"59006",1287,"1","Cultural leisure",83,2243,3.7,"girls"
"59007",1287,"1","Domestic work",147,2243,6.55,"girls"
"59008",1287,"1","Eat drink",155,2243,6.91,"girls"
"59009",1287,"1","Miscellaneous",117,2243,5.22,"girls"
"59010",1287,"1","Nonsocial leisure",103,2243,4.59,"girls"
"59011",1287,"1","Paid work",72,2243,3.21,"girls"
"59012",1287,"1","Personal care",154,2243,6.87,"girls"
"59013",1287,"1","Religion and volunteering",41,2243,1.83,"girls"
"59014",1287,"1","School / Study",8,2243,0.36,"girls"
"59015",1287,"1","Social leisure",707,2243,31.52,"girls"
"59016",1287,"1","Sport exercise",91,2243,4.06,"girls"
"59017",1287,"1","TV/radio",565,2243,25.19,"girls"
"59018",1287,"2","Cultural leisure",104,2243,4.64,"girls"
"59019",1287,"2","Domestic work",177,2243,7.89,"girls"
"59020",1287,"2","Eat drink",135,2243,6.02,"girls"
"59021",1287,"2","Miscellaneous",125,2243,5.57,"girls"
"59022",1287,"2","Nonsocial leisure",122,2243,5.44,"girls"
"59023",1287,"2","Paid work",67,2243,2.99,"girls"
"59024",1287,"2","Personal care",122,2243,5.44,"girls"
"59025",1287,"2","Religion and volunteering",11,2243,0.49,"girls"
"59026",1287,"2","School / Study",9,2243,0.4,"girls"
"59027",1287,"2","Social leisure",829,2243,36.96,"girls"
"59028",1287,"2","Sport exercise",76,2243,3.39,"girls"
"59029",1287,"2","TV/radio",466,2243,20.78,"girls"
"59030",1287,"3","Cultural leisure",84,2243,3.74,"girls"
"59031",1287,"3","Domestic work",124,2243,5.53,"girls"
"59032",1287,"3","Eat drink",153,2243,6.82,"girls"
"59033",1287,"3","Miscellaneous",150,2243,6.69,"girls"
"59034",1287,"3","Nonsocial leisure",113,2243,5.04,"girls"
"59035",1287,"3","Paid work",38,2243,1.69,"girls"
"59036",1287,"3","Personal care",196,2243,8.74,"girls"
"59037",1287,"3","Religion and volunteering",34,2243,1.52,"girls"
"59038",1287,"3","School / Study",22,2243,0.98,"girls"
"59039",1287,"3","Social leisure",532,2243,23.72,"girls"
"59040",1287,"3","Sport exercise",80,2243,3.57,"girls"
"59041",1287,"3","TV/radio",717,2243,31.97,"girls"
"59042",1287,"4","Cultural leisure",80,2243,3.57,"girls"
"59043",1287,"4","Domestic work",113,2243,5.04,"girls"
"59044",1287,"4","Eat drink",163,2243,7.27,"girls"
"59045",1287,"4","Miscellaneous",152,2243,6.78,"girls"
"59046",1287,"4","Nonsocial leisure",112,2243,4.99,"girls"
"59047",1287,"4","Paid work",42,2243,1.87,"girls"
"59048",1287,"4","Personal care",223,2243,9.94,"girls"
"59049",1287,"4","Religion and volunteering",39,2243,1.74,"girls"
"59050",1287,"4","School / Study",33,2243,1.47,"girls"
"59051",1287,"4","Social leisure",523,2243,23.32,"girls"
"59052",1287,"4","Sport exercise",94,2243,4.19,"girls"
"59053",1287,"4","TV/radio",669,2243,29.83,"girls"
"59054",1288,"1","Cultural leisure",83,2243,3.7,"girls"
"59055",1288,"1","Domestic work",147,2243,6.55,"girls"
"59056",1288,"1","Eat drink",155,2243,6.91,"girls"
"59057",1288,"1","Miscellaneous",117,2243,5.22,"girls"
"59058",1288,"1","Nonsocial leisure",103,2243,4.59,"girls"
"59059",1288,"1","Paid work",72,2243,3.21,"girls"
"59060",1288,"1","Personal care",154,2243,6.87,"girls"
"59061",1288,"1","Religion and volunteering",41,2243,1.83,"girls"
"59062",1288,"1","School / Study",8,2243,0.36,"girls"
"59063",1288,"1","Social leisure",708,2243,31.56,"girls"
"59064",1288,"1","Sport exercise",91,2243,4.06,"girls"
"59065",1288,"1","TV/radio",564,2243,25.14,"girls"
"59066",1288,"2","Cultural leisure",104,2243,4.64,"girls"
"59067",1288,"2","Domestic work",177,2243,7.89,"girls"
"59068",1288,"2","Eat drink",136,2243,6.06,"girls"
"59069",1288,"2","Miscellaneous",125,2243,5.57,"girls"
"59070",1288,"2","Nonsocial leisure",122,2243,5.44,"girls"
"59071",1288,"2","Paid work",67,2243,2.99,"girls"
"59072",1288,"2","Personal care",122,2243,5.44,"girls"
"59073",1288,"2","Religion and volunteering",11,2243,0.49,"girls"
"59074",1288,"2","School / Study",9,2243,0.4,"girls"
"59075",1288,"2","Social leisure",828,2243,36.91,"girls"
"59076",1288,"2","Sport exercise",76,2243,3.39,"girls"
"59077",1288,"2","TV/radio",466,2243,20.78,"girls"
"59078",1288,"3","Cultural leisure",84,2243,3.74,"girls"
"59079",1288,"3","Domestic work",124,2243,5.53,"girls"
"59080",1288,"3","Eat drink",153,2243,6.82,"girls"
"59081",1288,"3","Miscellaneous",150,2243,6.69,"girls"
"59082",1288,"3","Nonsocial leisure",113,2243,5.04,"girls"
"59083",1288,"3","Paid work",38,2243,1.69,"girls"
"59084",1288,"3","Personal care",196,2243,8.74,"girls"
"59085",1288,"3","Religion and volunteering",34,2243,1.52,"girls"
"59086",1288,"3","School / Study",22,2243,0.98,"girls"
"59087",1288,"3","Social leisure",532,2243,23.72,"girls"
"59088",1288,"3","Sport exercise",80,2243,3.57,"girls"
"59089",1288,"3","TV/radio",717,2243,31.97,"girls"
"59090",1288,"4","Cultural leisure",80,2243,3.57,"girls"
"59091",1288,"4","Domestic work",113,2243,5.04,"girls"
"59092",1288,"4","Eat drink",163,2243,7.27,"girls"
"59093",1288,"4","Miscellaneous",152,2243,6.78,"girls"
"59094",1288,"4","Nonsocial leisure",112,2243,4.99,"girls"
"59095",1288,"4","Paid work",42,2243,1.87,"girls"
"59096",1288,"4","Personal care",223,2243,9.94,"girls"
"59097",1288,"4","Religion and volunteering",39,2243,1.74,"girls"
"59098",1288,"4","School / Study",33,2243,1.47,"girls"
"59099",1288,"4","Social leisure",523,2243,23.32,"girls"
"59100",1288,"4","Sport exercise",94,2243,4.19,"girls"
"59101",1288,"4","TV/radio",669,2243,29.83,"girls"
"59102",1289,"1","Cultural leisure",83,2243,3.7,"girls"
"59103",1289,"1","Domestic work",147,2243,6.55,"girls"
"59104",1289,"1","Eat drink",155,2243,6.91,"girls"
"59105",1289,"1","Miscellaneous",117,2243,5.22,"girls"
"59106",1289,"1","Nonsocial leisure",103,2243,4.59,"girls"
"59107",1289,"1","Paid work",72,2243,3.21,"girls"
"59108",1289,"1","Personal care",154,2243,6.87,"girls"
"59109",1289,"1","Religion and volunteering",41,2243,1.83,"girls"
"59110",1289,"1","School / Study",8,2243,0.36,"girls"
"59111",1289,"1","Social leisure",708,2243,31.56,"girls"
"59112",1289,"1","Sport exercise",91,2243,4.06,"girls"
"59113",1289,"1","TV/radio",564,2243,25.14,"girls"
"59114",1289,"2","Cultural leisure",104,2243,4.64,"girls"
"59115",1289,"2","Domestic work",177,2243,7.89,"girls"
"59116",1289,"2","Eat drink",136,2243,6.06,"girls"
"59117",1289,"2","Miscellaneous",125,2243,5.57,"girls"
"59118",1289,"2","Nonsocial leisure",122,2243,5.44,"girls"
"59119",1289,"2","Paid work",67,2243,2.99,"girls"
"59120",1289,"2","Personal care",122,2243,5.44,"girls"
"59121",1289,"2","Religion and volunteering",11,2243,0.49,"girls"
"59122",1289,"2","School / Study",9,2243,0.4,"girls"
"59123",1289,"2","Social leisure",828,2243,36.91,"girls"
"59124",1289,"2","Sport exercise",76,2243,3.39,"girls"
"59125",1289,"2","TV/radio",466,2243,20.78,"girls"
"59126",1289,"3","Cultural leisure",84,2243,3.74,"girls"
"59127",1289,"3","Domestic work",124,2243,5.53,"girls"
"59128",1289,"3","Eat drink",153,2243,6.82,"girls"
"59129",1289,"3","Miscellaneous",150,2243,6.69,"girls"
"59130",1289,"3","Nonsocial leisure",113,2243,5.04,"girls"
"59131",1289,"3","Paid work",38,2243,1.69,"girls"
"59132",1289,"3","Personal care",196,2243,8.74,"girls"
"59133",1289,"3","Religion and volunteering",34,2243,1.52,"girls"
"59134",1289,"3","School / Study",22,2243,0.98,"girls"
"59135",1289,"3","Social leisure",532,2243,23.72,"girls"
"59136",1289,"3","Sport exercise",80,2243,3.57,"girls"
"59137",1289,"3","TV/radio",717,2243,31.97,"girls"
"59138",1289,"4","Cultural leisure",80,2243,3.57,"girls"
"59139",1289,"4","Domestic work",113,2243,5.04,"girls"
"59140",1289,"4","Eat drink",163,2243,7.27,"girls"
"59141",1289,"4","Miscellaneous",152,2243,6.78,"girls"
"59142",1289,"4","Nonsocial leisure",112,2243,4.99,"girls"
"59143",1289,"4","Paid work",42,2243,1.87,"girls"
"59144",1289,"4","Personal care",223,2243,9.94,"girls"
"59145",1289,"4","Religion and volunteering",39,2243,1.74,"girls"
"59146",1289,"4","School / Study",33,2243,1.47,"girls"
"59147",1289,"4","Social leisure",523,2243,23.32,"girls"
"59148",1289,"4","Sport exercise",94,2243,4.19,"girls"
"59149",1289,"4","TV/radio",669,2243,29.83,"girls"
"59150",1290,"1","Cultural leisure",83,2243,3.7,"girls"
"59151",1290,"1","Domestic work",147,2243,6.55,"girls"
"59152",1290,"1","Eat drink",155,2243,6.91,"girls"
"59153",1290,"1","Miscellaneous",117,2243,5.22,"girls"
"59154",1290,"1","Nonsocial leisure",103,2243,4.59,"girls"
"59155",1290,"1","Paid work",72,2243,3.21,"girls"
"59156",1290,"1","Personal care",154,2243,6.87,"girls"
"59157",1290,"1","Religion and volunteering",41,2243,1.83,"girls"
"59158",1290,"1","School / Study",8,2243,0.36,"girls"
"59159",1290,"1","Social leisure",708,2243,31.56,"girls"
"59160",1290,"1","Sport exercise",91,2243,4.06,"girls"
"59161",1290,"1","TV/radio",564,2243,25.14,"girls"
"59162",1290,"2","Cultural leisure",104,2243,4.64,"girls"
"59163",1290,"2","Domestic work",177,2243,7.89,"girls"
"59164",1290,"2","Eat drink",136,2243,6.06,"girls"
"59165",1290,"2","Miscellaneous",125,2243,5.57,"girls"
"59166",1290,"2","Nonsocial leisure",122,2243,5.44,"girls"
"59167",1290,"2","Paid work",67,2243,2.99,"girls"
"59168",1290,"2","Personal care",122,2243,5.44,"girls"
"59169",1290,"2","Religion and volunteering",11,2243,0.49,"girls"
"59170",1290,"2","School / Study",9,2243,0.4,"girls"
"59171",1290,"2","Social leisure",828,2243,36.91,"girls"
"59172",1290,"2","Sport exercise",76,2243,3.39,"girls"
"59173",1290,"2","TV/radio",466,2243,20.78,"girls"
"59174",1290,"3","Cultural leisure",84,2243,3.74,"girls"
"59175",1290,"3","Domestic work",124,2243,5.53,"girls"
"59176",1290,"3","Eat drink",153,2243,6.82,"girls"
"59177",1290,"3","Miscellaneous",150,2243,6.69,"girls"
"59178",1290,"3","Nonsocial leisure",113,2243,5.04,"girls"
"59179",1290,"3","Paid work",38,2243,1.69,"girls"
"59180",1290,"3","Personal care",196,2243,8.74,"girls"
"59181",1290,"3","Religion and volunteering",34,2243,1.52,"girls"
"59182",1290,"3","School / Study",22,2243,0.98,"girls"
"59183",1290,"3","Social leisure",532,2243,23.72,"girls"
"59184",1290,"3","Sport exercise",80,2243,3.57,"girls"
"59185",1290,"3","TV/radio",717,2243,31.97,"girls"
"59186",1290,"4","Cultural leisure",80,2243,3.57,"girls"
"59187",1290,"4","Domestic work",113,2243,5.04,"girls"
"59188",1290,"4","Eat drink",163,2243,7.27,"girls"
"59189",1290,"4","Miscellaneous",152,2243,6.78,"girls"
"59190",1290,"4","Nonsocial leisure",112,2243,4.99,"girls"
"59191",1290,"4","Paid work",42,2243,1.87,"girls"
"59192",1290,"4","Personal care",223,2243,9.94,"girls"
"59193",1290,"4","Religion and volunteering",39,2243,1.74,"girls"
"59194",1290,"4","School / Study",33,2243,1.47,"girls"
"59195",1290,"4","Social leisure",523,2243,23.32,"girls"
"59196",1290,"4","Sport exercise",94,2243,4.19,"girls"
"59197",1290,"4","TV/radio",669,2243,29.83,"girls"
"59198",1291,"1","Cultural leisure",90,2243,4.01,"girls"
"59199",1291,"1","Domestic work",145,2243,6.46,"girls"
"59200",1291,"1","Eat drink",156,2243,6.95,"girls"
"59201",1291,"1","Miscellaneous",132,2243,5.88,"girls"
"59202",1291,"1","Nonsocial leisure",99,2243,4.41,"girls"
"59203",1291,"1","Paid work",66,2243,2.94,"girls"
"59204",1291,"1","Personal care",184,2243,8.2,"girls"
"59205",1291,"1","Religion and volunteering",36,2243,1.6,"girls"
"59206",1291,"1","School / Study",8,2243,0.36,"girls"
"59207",1291,"1","Social leisure",706,2243,31.48,"girls"
"59208",1291,"1","Sport exercise",84,2243,3.74,"girls"
"59209",1291,"1","TV/radio",537,2243,23.94,"girls"
"59210",1291,"2","Cultural leisure",96,2243,4.28,"girls"
"59211",1291,"2","Domestic work",168,2243,7.49,"girls"
"59212",1291,"2","Eat drink",131,2243,5.84,"girls"
"59213",1291,"2","Miscellaneous",138,2243,6.15,"girls"
"59214",1291,"2","Nonsocial leisure",131,2243,5.84,"girls"
"59215",1291,"2","Paid work",67,2243,2.99,"girls"
"59216",1291,"2","Personal care",152,2243,6.78,"girls"
"59217",1291,"2","Religion and volunteering",10,2243,0.45,"girls"
"59218",1291,"2","School / Study",9,2243,0.4,"girls"
"59219",1291,"2","Social leisure",822,2243,36.65,"girls"
"59220",1291,"2","Sport exercise",63,2243,2.81,"girls"
"59221",1291,"2","TV/radio",456,2243,20.33,"girls"
"59222",1291,"3","Cultural leisure",81,2243,3.61,"girls"
"59223",1291,"3","Domestic work",120,2243,5.35,"girls"
"59224",1291,"3","Eat drink",155,2243,6.91,"girls"
"59225",1291,"3","Miscellaneous",159,2243,7.09,"girls"
"59226",1291,"3","Nonsocial leisure",130,2243,5.8,"girls"
"59227",1291,"3","Paid work",35,2243,1.56,"girls"
"59228",1291,"3","Personal care",268,2243,11.95,"girls"
"59229",1291,"3","Religion and volunteering",31,2243,1.38,"girls"
"59230",1291,"3","School / Study",21,2243,0.94,"girls"
"59231",1291,"3","Social leisure",506,2243,22.56,"girls"
"59232",1291,"3","Sport exercise",68,2243,3.03,"girls"
"59233",1291,"3","TV/radio",669,2243,29.83,"girls"
"59234",1291,"4","Cultural leisure",89,2243,3.97,"girls"
"59235",1291,"4","Domestic work",101,2243,4.5,"girls"
"59236",1291,"4","Eat drink",171,2243,7.62,"girls"
"59237",1291,"4","Miscellaneous",170,2243,7.58,"girls"
"59238",1291,"4","Nonsocial leisure",117,2243,5.22,"girls"
"59239",1291,"4","Paid work",41,2243,1.83,"girls"
"59240",1291,"4","Personal care",274,2243,12.22,"girls"
"59241",1291,"4","Religion and volunteering",32,2243,1.43,"girls"
"59242",1291,"4","School / Study",25,2243,1.11,"girls"
"59243",1291,"4","Social leisure",471,2243,21,"girls"
"59244",1291,"4","Sport exercise",80,2243,3.57,"girls"
"59245",1291,"4","TV/radio",672,2243,29.96,"girls"
"59246",1292,"1","Cultural leisure",90,2243,4.01,"girls"
"59247",1292,"1","Domestic work",145,2243,6.46,"girls"
"59248",1292,"1","Eat drink",157,2243,7,"girls"
"59249",1292,"1","Miscellaneous",131,2243,5.84,"girls"
"59250",1292,"1","Nonsocial leisure",99,2243,4.41,"girls"
"59251",1292,"1","Paid work",66,2243,2.94,"girls"
"59252",1292,"1","Personal care",184,2243,8.2,"girls"
"59253",1292,"1","Religion and volunteering",36,2243,1.6,"girls"
"59254",1292,"1","School / Study",8,2243,0.36,"girls"
"59255",1292,"1","Social leisure",706,2243,31.48,"girls"
"59256",1292,"1","Sport exercise",84,2243,3.74,"girls"
"59257",1292,"1","TV/radio",537,2243,23.94,"girls"
"59258",1292,"2","Cultural leisure",96,2243,4.28,"girls"
"59259",1292,"2","Domestic work",168,2243,7.49,"girls"
"59260",1292,"2","Eat drink",132,2243,5.88,"girls"
"59261",1292,"2","Miscellaneous",137,2243,6.11,"girls"
"59262",1292,"2","Nonsocial leisure",131,2243,5.84,"girls"
"59263",1292,"2","Paid work",67,2243,2.99,"girls"
"59264",1292,"2","Personal care",152,2243,6.78,"girls"
"59265",1292,"2","Religion and volunteering",10,2243,0.45,"girls"
