"","Time","diaryday","av","n","tot","SharePerHour","SEX"
"50524",1112,"2","Religion and volunteering",13,1790,0.73,"boys"
"50525",1112,"2","School / Study",7,1790,0.39,"boys"
"50526",1112,"2","Social leisure",304,1790,16.98,"boys"
"50527",1112,"2","Sport exercise",179,1790,10,"boys"
"50528",1112,"2","TV/radio",358,1790,20,"boys"
"50529",1112,"3","Cultural leisure",51,1790,2.85,"boys"
"50530",1112,"3","Domestic work",101,1790,5.64,"boys"
"50531",1112,"3","Eat drink",265,1790,14.8,"boys"
"50532",1112,"3","Miscellaneous",136,1790,7.6,"boys"
"50533",1112,"3","Nonsocial leisure",158,1790,8.83,"boys"
"50534",1112,"3","Paid work",45,1790,2.51,"boys"
"50535",1112,"3","Personal care",100,1790,5.59,"boys"
"50536",1112,"3","Religion and volunteering",50,1790,2.79,"boys"
"50537",1112,"3","School / Study",17,1790,0.95,"boys"
"50538",1112,"3","Social leisure",296,1790,16.54,"boys"
"50539",1112,"3","Sport exercise",168,1790,9.39,"boys"
"50540",1112,"3","TV/radio",403,1790,22.51,"boys"
"50541",1112,"4","Cultural leisure",67,1790,3.74,"boys"
"50542",1112,"4","Domestic work",99,1790,5.53,"boys"
"50543",1112,"4","Eat drink",304,1790,16.98,"boys"
"50544",1112,"4","Miscellaneous",146,1790,8.16,"boys"
"50545",1112,"4","Nonsocial leisure",146,1790,8.16,"boys"
"50546",1112,"4","Paid work",101,1790,5.64,"boys"
"50547",1112,"4","Personal care",110,1790,6.15,"boys"
"50548",1112,"4","Religion and volunteering",19,1790,1.06,"boys"
"50549",1112,"4","School / Study",33,1790,1.84,"boys"
"50550",1112,"4","Social leisure",227,1790,12.68,"boys"
"50551",1112,"4","Sport exercise",203,1790,11.34,"boys"
"50552",1112,"4","TV/radio",335,1790,18.72,"boys"
"50553",1113,"1","Cultural leisure",35,1790,1.96,"boys"
"50554",1113,"1","Domestic work",118,1790,6.59,"boys"
"50555",1113,"1","Eat drink",276,1790,15.42,"boys"
"50556",1113,"1","Miscellaneous",99,1790,5.53,"boys"
"50557",1113,"1","Nonsocial leisure",150,1790,8.38,"boys"
"50558",1113,"1","Paid work",157,1790,8.77,"boys"
"50559",1113,"1","Personal care",146,1790,8.16,"boys"
"50560",1113,"1","Religion and volunteering",22,1790,1.23,"boys"
"50561",1113,"1","School / Study",21,1790,1.17,"boys"
"50562",1113,"1","Social leisure",257,1790,14.36,"boys"
"50563",1113,"1","Sport exercise",166,1790,9.27,"boys"
"50564",1113,"1","TV/radio",343,1790,19.16,"boys"
"50565",1113,"2","Cultural leisure",41,1790,2.29,"boys"
"50566",1113,"2","Domestic work",102,1790,5.7,"boys"
"50567",1113,"2","Eat drink",268,1790,14.97,"boys"
"50568",1113,"2","Miscellaneous",132,1790,7.37,"boys"
"50569",1113,"2","Nonsocial leisure",163,1790,9.11,"boys"
"50570",1113,"2","Paid work",99,1790,5.53,"boys"
"50571",1113,"2","Personal care",124,1790,6.93,"boys"
"50572",1113,"2","Religion and volunteering",13,1790,0.73,"boys"
"50573",1113,"2","School / Study",7,1790,0.39,"boys"
"50574",1113,"2","Social leisure",304,1790,16.98,"boys"
"50575",1113,"2","Sport exercise",179,1790,10,"boys"
"50576",1113,"2","TV/radio",358,1790,20,"boys"
"50577",1113,"3","Cultural leisure",51,1790,2.85,"boys"
"50578",1113,"3","Domestic work",101,1790,5.64,"boys"
"50579",1113,"3","Eat drink",265,1790,14.8,"boys"
"50580",1113,"3","Miscellaneous",136,1790,7.6,"boys"
"50581",1113,"3","Nonsocial leisure",158,1790,8.83,"boys"
"50582",1113,"3","Paid work",45,1790,2.51,"boys"
"50583",1113,"3","Personal care",101,1790,5.64,"boys"
"50584",1113,"3","Religion and volunteering",50,1790,2.79,"boys"
"50585",1113,"3","School / Study",17,1790,0.95,"boys"
"50586",1113,"3","Social leisure",296,1790,16.54,"boys"
"50587",1113,"3","Sport exercise",168,1790,9.39,"boys"
"50588",1113,"3","TV/radio",402,1790,22.46,"boys"
"50589",1113,"4","Cultural leisure",67,1790,3.74,"boys"
"50590",1113,"4","Domestic work",99,1790,5.53,"boys"
"50591",1113,"4","Eat drink",304,1790,16.98,"boys"
"50592",1113,"4","Miscellaneous",146,1790,8.16,"boys"
"50593",1113,"4","Nonsocial leisure",146,1790,8.16,"boys"
"50594",1113,"4","Paid work",101,1790,5.64,"boys"
"50595",1113,"4","Personal care",110,1790,6.15,"boys"
"50596",1113,"4","Religion and volunteering",19,1790,1.06,"boys"
"50597",1113,"4","School / Study",33,1790,1.84,"boys"
"50598",1113,"4","Social leisure",227,1790,12.68,"boys"
"50599",1113,"4","Sport exercise",203,1790,11.34,"boys"
"50600",1113,"4","TV/radio",335,1790,18.72,"boys"
"50601",1114,"1","Cultural leisure",35,1790,1.96,"boys"
"50602",1114,"1","Domestic work",117,1790,6.54,"boys"
"50603",1114,"1","Eat drink",276,1790,15.42,"boys"
"50604",1114,"1","Miscellaneous",100,1790,5.59,"boys"
"50605",1114,"1","Nonsocial leisure",149,1790,8.32,"boys"
"50606",1114,"1","Paid work",156,1790,8.72,"boys"
"50607",1114,"1","Personal care",146,1790,8.16,"boys"
"50608",1114,"1","Religion and volunteering",22,1790,1.23,"boys"
"50609",1114,"1","School / Study",21,1790,1.17,"boys"
"50610",1114,"1","Social leisure",258,1790,14.41,"boys"
"50611",1114,"1","Sport exercise",166,1790,9.27,"boys"
"50612",1114,"1","TV/radio",344,1790,19.22,"boys"
"50613",1114,"2","Cultural leisure",41,1790,2.29,"boys"
"50614",1114,"2","Domestic work",102,1790,5.7,"boys"
"50615",1114,"2","Eat drink",267,1790,14.92,"boys"
"50616",1114,"2","Miscellaneous",132,1790,7.37,"boys"
"50617",1114,"2","Nonsocial leisure",163,1790,9.11,"boys"
"50618",1114,"2","Paid work",99,1790,5.53,"boys"
"50619",1114,"2","Personal care",124,1790,6.93,"boys"
"50620",1114,"2","Religion and volunteering",13,1790,0.73,"boys"
"50621",1114,"2","School / Study",7,1790,0.39,"boys"
"50622",1114,"2","Social leisure",304,1790,16.98,"boys"
"50623",1114,"2","Sport exercise",179,1790,10,"boys"
"50624",1114,"2","TV/radio",359,1790,20.06,"boys"
"50625",1114,"3","Cultural leisure",51,1790,2.85,"boys"
"50626",1114,"3","Domestic work",101,1790,5.64,"boys"
"50627",1114,"3","Eat drink",264,1790,14.75,"boys"
"50628",1114,"3","Miscellaneous",136,1790,7.6,"boys"
"50629",1114,"3","Nonsocial leisure",158,1790,8.83,"boys"
"50630",1114,"3","Paid work",45,1790,2.51,"boys"
"50631",1114,"3","Personal care",101,1790,5.64,"boys"
"50632",1114,"3","Religion and volunteering",50,1790,2.79,"boys"
"50633",1114,"3","School / Study",18,1790,1.01,"boys"
"50634",1114,"3","Social leisure",296,1790,16.54,"boys"
"50635",1114,"3","Sport exercise",168,1790,9.39,"boys"
"50636",1114,"3","TV/radio",402,1790,22.46,"boys"
"50637",1114,"4","Cultural leisure",67,1790,3.74,"boys"
"50638",1114,"4","Domestic work",99,1790,5.53,"boys"
"50639",1114,"4","Eat drink",304,1790,16.98,"boys"
"50640",1114,"4","Miscellaneous",146,1790,8.16,"boys"
"50641",1114,"4","Nonsocial leisure",146,1790,8.16,"boys"
"50642",1114,"4","Paid work",101,1790,5.64,"boys"
"50643",1114,"4","Personal care",110,1790,6.15,"boys"
"50644",1114,"4","Religion and volunteering",19,1790,1.06,"boys"
"50645",1114,"4","School / Study",33,1790,1.84,"boys"
"50646",1114,"4","Social leisure",227,1790,12.68,"boys"
"50647",1114,"4","Sport exercise",203,1790,11.34,"boys"
"50648",1114,"4","TV/radio",335,1790,18.72,"boys"
"50649",1115,"1","Cultural leisure",35,1790,1.96,"boys"
"50650",1115,"1","Domestic work",118,1790,6.59,"boys"
"50651",1115,"1","Eat drink",277,1790,15.47,"boys"
"50652",1115,"1","Miscellaneous",98,1790,5.47,"boys"
"50653",1115,"1","Nonsocial leisure",149,1790,8.32,"boys"
"50654",1115,"1","Paid work",156,1790,8.72,"boys"
"50655",1115,"1","Personal care",146,1790,8.16,"boys"
"50656",1115,"1","Religion and volunteering",22,1790,1.23,"boys"
"50657",1115,"1","School / Study",21,1790,1.17,"boys"
"50658",1115,"1","Social leisure",259,1790,14.47,"boys"
"50659",1115,"1","Sport exercise",166,1790,9.27,"boys"
"50660",1115,"1","TV/radio",343,1790,19.16,"boys"
"50661",1115,"2","Cultural leisure",41,1790,2.29,"boys"
"50662",1115,"2","Domestic work",102,1790,5.7,"boys"
"50663",1115,"2","Eat drink",267,1790,14.92,"boys"
"50664",1115,"2","Miscellaneous",132,1790,7.37,"boys"
"50665",1115,"2","Nonsocial leisure",163,1790,9.11,"boys"
"50666",1115,"2","Paid work",99,1790,5.53,"boys"
"50667",1115,"2","Personal care",124,1790,6.93,"boys"
"50668",1115,"2","Religion and volunteering",13,1790,0.73,"boys"
"50669",1115,"2","School / Study",7,1790,0.39,"boys"
"50670",1115,"2","Social leisure",304,1790,16.98,"boys"
"50671",1115,"2","Sport exercise",179,1790,10,"boys"
"50672",1115,"2","TV/radio",359,1790,20.06,"boys"
"50673",1115,"3","Cultural leisure",51,1790,2.85,"boys"
"50674",1115,"3","Domestic work",101,1790,5.64,"boys"
"50675",1115,"3","Eat drink",264,1790,14.75,"boys"
"50676",1115,"3","Miscellaneous",136,1790,7.6,"boys"
"50677",1115,"3","Nonsocial leisure",158,1790,8.83,"boys"
"50678",1115,"3","Paid work",45,1790,2.51,"boys"
"50679",1115,"3","Personal care",101,1790,5.64,"boys"
"50680",1115,"3","Religion and volunteering",50,1790,2.79,"boys"
"50681",1115,"3","School / Study",18,1790,1.01,"boys"
"50682",1115,"3","Social leisure",295,1790,16.48,"boys"
"50683",1115,"3","Sport exercise",168,1790,9.39,"boys"
"50684",1115,"3","TV/radio",403,1790,22.51,"boys"
"50685",1115,"4","Cultural leisure",67,1790,3.74,"boys"
"50686",1115,"4","Domestic work",99,1790,5.53,"boys"
"50687",1115,"4","Eat drink",304,1790,16.98,"boys"
"50688",1115,"4","Miscellaneous",146,1790,8.16,"boys"
"50689",1115,"4","Nonsocial leisure",146,1790,8.16,"boys"
"50690",1115,"4","Paid work",101,1790,5.64,"boys"
"50691",1115,"4","Personal care",110,1790,6.15,"boys"
"50692",1115,"4","Religion and volunteering",19,1790,1.06,"boys"
"50693",1115,"4","School / Study",33,1790,1.84,"boys"
"50694",1115,"4","Social leisure",227,1790,12.68,"boys"
"50695",1115,"4","Sport exercise",203,1790,11.34,"boys"
"50696",1115,"4","TV/radio",335,1790,18.72,"boys"
"50697",1116,"1","Cultural leisure",36,1790,2.01,"boys"
"50698",1116,"1","Domestic work",114,1790,6.37,"boys"
"50699",1116,"1","Eat drink",284,1790,15.87,"boys"
"50700",1116,"1","Miscellaneous",98,1790,5.47,"boys"
"50701",1116,"1","Nonsocial leisure",145,1790,8.1,"boys"
"50702",1116,"1","Paid work",154,1790,8.6,"boys"
"50703",1116,"1","Personal care",141,1790,7.88,"boys"
"50704",1116,"1","Religion and volunteering",22,1790,1.23,"boys"
"50705",1116,"1","School / Study",20,1790,1.12,"boys"
"50706",1116,"1","Social leisure",261,1790,14.58,"boys"
"50707",1116,"1","Sport exercise",171,1790,9.55,"boys"
"50708",1116,"1","TV/radio",344,1790,19.22,"boys"
"50709",1116,"2","Cultural leisure",43,1790,2.4,"boys"
"50710",1116,"2","Domestic work",104,1790,5.81,"boys"
"50711",1116,"2","Eat drink",269,1790,15.03,"boys"
"50712",1116,"2","Miscellaneous",129,1790,7.21,"boys"
"50713",1116,"2","Nonsocial leisure",160,1790,8.94,"boys"
"50714",1116,"2","Paid work",99,1790,5.53,"boys"
"50715",1116,"2","Personal care",122,1790,6.82,"boys"
"50716",1116,"2","Religion and volunteering",14,1790,0.78,"boys"
"50717",1116,"2","School / Study",7,1790,0.39,"boys"
"50718",1116,"2","Social leisure",306,1790,17.09,"boys"
"50719",1116,"2","Sport exercise",180,1790,10.06,"boys"
"50720",1116,"2","TV/radio",357,1790,19.94,"boys"
"50721",1116,"3","Cultural leisure",52,1790,2.91,"boys"
"50722",1116,"3","Domestic work",104,1790,5.81,"boys"
"50723",1116,"3","Eat drink",265,1790,14.8,"boys"
"50724",1116,"3","Miscellaneous",131,1790,7.32,"boys"
"50725",1116,"3","Nonsocial leisure",156,1790,8.72,"boys"
"50726",1116,"3","Paid work",44,1790,2.46,"boys"
"50727",1116,"3","Personal care",98,1790,5.47,"boys"
"50728",1116,"3","Religion and volunteering",50,1790,2.79,"boys"
"50729",1116,"3","School / Study",17,1790,0.95,"boys"
"50730",1116,"3","Social leisure",296,1790,16.54,"boys"
"50731",1116,"3","Sport exercise",171,1790,9.55,"boys"
"50732",1116,"3","TV/radio",406,1790,22.68,"boys"
"50733",1116,"4","Cultural leisure",69,1790,3.85,"boys"
"50734",1116,"4","Domestic work",100,1790,5.59,"boys"
"50735",1116,"4","Eat drink",297,1790,16.59,"boys"
"50736",1116,"4","Miscellaneous",140,1790,7.82,"boys"
"50737",1116,"4","Nonsocial leisure",142,1790,7.93,"boys"
"50738",1116,"4","Paid work",102,1790,5.7,"boys"
"50739",1116,"4","Personal care",111,1790,6.2,"boys"
"50740",1116,"4","Religion and volunteering",21,1790,1.17,"boys"
"50741",1116,"4","School / Study",35,1790,1.96,"boys"
"50742",1116,"4","Social leisure",228,1790,12.74,"boys"
"50743",1116,"4","Sport exercise",204,1790,11.4,"boys"
"50744",1116,"4","TV/radio",341,1790,19.05,"boys"
"50745",1117,"1","Cultural leisure",36,1790,2.01,"boys"
"50746",1117,"1","Domestic work",114,1790,6.37,"boys"
"50747",1117,"1","Eat drink",283,1790,15.81,"boys"
"50748",1117,"1","Miscellaneous",98,1790,5.47,"boys"
"50749",1117,"1","Nonsocial leisure",145,1790,8.1,"boys"
"50750",1117,"1","Paid work",154,1790,8.6,"boys"
"50751",1117,"1","Personal care",141,1790,7.88,"boys"
"50752",1117,"1","Religion and volunteering",22,1790,1.23,"boys"
"50753",1117,"1","School / Study",20,1790,1.12,"boys"
"50754",1117,"1","Social leisure",261,1790,14.58,"boys"
"50755",1117,"1","Sport exercise",172,1790,9.61,"boys"
"50756",1117,"1","TV/radio",344,1790,19.22,"boys"
"50757",1117,"2","Cultural leisure",43,1790,2.4,"boys"
"50758",1117,"2","Domestic work",104,1790,5.81,"boys"
"50759",1117,"2","Eat drink",269,1790,15.03,"boys"
"50760",1117,"2","Miscellaneous",129,1790,7.21,"boys"
"50761",1117,"2","Nonsocial leisure",160,1790,8.94,"boys"
"50762",1117,"2","Paid work",99,1790,5.53,"boys"
"50763",1117,"2","Personal care",122,1790,6.82,"boys"
"50764",1117,"2","Religion and volunteering",14,1790,0.78,"boys"
"50765",1117,"2","School / Study",7,1790,0.39,"boys"
"50766",1117,"2","Social leisure",306,1790,17.09,"boys"
"50767",1117,"2","Sport exercise",180,1790,10.06,"boys"
"50768",1117,"2","TV/radio",357,1790,19.94,"boys"
"50769",1117,"3","Cultural leisure",52,1790,2.91,"boys"
"50770",1117,"3","Domestic work",104,1790,5.81,"boys"
"50771",1117,"3","Eat drink",265,1790,14.8,"boys"
"50772",1117,"3","Miscellaneous",131,1790,7.32,"boys"
"50773",1117,"3","Nonsocial leisure",156,1790,8.72,"boys"
"50774",1117,"3","Paid work",44,1790,2.46,"boys"
"50775",1117,"3","Personal care",98,1790,5.47,"boys"
"50776",1117,"3","Religion and volunteering",50,1790,2.79,"boys"
"50777",1117,"3","School / Study",17,1790,0.95,"boys"
"50778",1117,"3","Social leisure",296,1790,16.54,"boys"
"50779",1117,"3","Sport exercise",171,1790,9.55,"boys"
"50780",1117,"3","TV/radio",406,1790,22.68,"boys"
"50781",1117,"4","Cultural leisure",69,1790,3.85,"boys"
"50782",1117,"4","Domestic work",100,1790,5.59,"boys"
"50783",1117,"4","Eat drink",297,1790,16.59,"boys"
"50784",1117,"4","Miscellaneous",140,1790,7.82,"boys"
"50785",1117,"4","Nonsocial leisure",142,1790,7.93,"boys"
"50786",1117,"4","Paid work",102,1790,5.7,"boys"
"50787",1117,"4","Personal care",111,1790,6.2,"boys"
"50788",1117,"4","Religion and volunteering",21,1790,1.17,"boys"
"50789",1117,"4","School / Study",35,1790,1.96,"boys"
"50790",1117,"4","Social leisure",228,1790,12.74,"boys"
"50791",1117,"4","Sport exercise",204,1790,11.4,"boys"
"50792",1117,"4","TV/radio",341,1790,19.05,"boys"
"50793",1118,"1","Cultural leisure",37,1790,2.07,"boys"
"50794",1118,"1","Domestic work",114,1790,6.37,"boys"
"50795",1118,"1","Eat drink",282,1790,15.75,"boys"
"50796",1118,"1","Miscellaneous",99,1790,5.53,"boys"
"50797",1118,"1","Nonsocial leisure",145,1790,8.1,"boys"
"50798",1118,"1","Paid work",154,1790,8.6,"boys"
"50799",1118,"1","Personal care",141,1790,7.88,"boys"
"50800",1118,"1","Religion and volunteering",22,1790,1.23,"boys"
"50801",1118,"1","School / Study",20,1790,1.12,"boys"
"50802",1118,"1","Social leisure",261,1790,14.58,"boys"
"50803",1118,"1","Sport exercise",172,1790,9.61,"boys"
"50804",1118,"1","TV/radio",343,1790,19.16,"boys"
"50805",1118,"2","Cultural leisure",43,1790,2.4,"boys"
"50806",1118,"2","Domestic work",104,1790,5.81,"boys"
"50807",1118,"2","Eat drink",269,1790,15.03,"boys"
"50808",1118,"2","Miscellaneous",129,1790,7.21,"boys"
"50809",1118,"2","Nonsocial leisure",160,1790,8.94,"boys"
"50810",1118,"2","Paid work",99,1790,5.53,"boys"
"50811",1118,"2","Personal care",122,1790,6.82,"boys"
"50812",1118,"2","Religion and volunteering",14,1790,0.78,"boys"
"50813",1118,"2","School / Study",7,1790,0.39,"boys"
"50814",1118,"2","Social leisure",306,1790,17.09,"boys"
"50815",1118,"2","Sport exercise",180,1790,10.06,"boys"
"50816",1118,"2","TV/radio",357,1790,19.94,"boys"
"50817",1118,"3","Cultural leisure",52,1790,2.91,"boys"
"50818",1118,"3","Domestic work",104,1790,5.81,"boys"
"50819",1118,"3","Eat drink",266,1790,14.86,"boys"
"50820",1118,"3","Miscellaneous",131,1790,7.32,"boys"
"50821",1118,"3","Nonsocial leisure",156,1790,8.72,"boys"
"50822",1118,"3","Paid work",44,1790,2.46,"boys"
"50823",1118,"3","Personal care",98,1790,5.47,"boys"
"50824",1118,"3","Religion and volunteering",50,1790,2.79,"boys"
"50825",1118,"3","School / Study",17,1790,0.95,"boys"
"50826",1118,"3","Social leisure",296,1790,16.54,"boys"
"50827",1118,"3","Sport exercise",170,1790,9.5,"boys"
"50828",1118,"3","TV/radio",406,1790,22.68,"boys"
"50829",1118,"4","Cultural leisure",69,1790,3.85,"boys"
"50830",1118,"4","Domestic work",100,1790,5.59,"boys"
"50831",1118,"4","Eat drink",296,1790,16.54,"boys"
"50832",1118,"4","Miscellaneous",140,1790,7.82,"boys"
"50833",1118,"4","Nonsocial leisure",142,1790,7.93,"boys"
"50834",1118,"4","Paid work",102,1790,5.7,"boys"
"50835",1118,"4","Personal care",112,1790,6.26,"boys"
"50836",1118,"4","Religion and volunteering",21,1790,1.17,"boys"
"50837",1118,"4","School / Study",35,1790,1.96,"boys"
"50838",1118,"4","Social leisure",228,1790,12.74,"boys"
"50839",1118,"4","Sport exercise",204,1790,11.4,"boys"
"50840",1118,"4","TV/radio",341,1790,19.05,"boys"
"50841",1119,"1","Cultural leisure",37,1790,2.07,"boys"
"50842",1119,"1","Domestic work",114,1790,6.37,"boys"
"50843",1119,"1","Eat drink",283,1790,15.81,"boys"
"50844",1119,"1","Miscellaneous",99,1790,5.53,"boys"
"50845",1119,"1","Nonsocial leisure",144,1790,8.04,"boys"
"50846",1119,"1","Paid work",154,1790,8.6,"boys"
"50847",1119,"1","Personal care",141,1790,7.88,"boys"
"50848",1119,"1","Religion and volunteering",22,1790,1.23,"boys"
"50849",1119,"1","School / Study",20,1790,1.12,"boys"
"50850",1119,"1","Social leisure",261,1790,14.58,"boys"
"50851",1119,"1","Sport exercise",172,1790,9.61,"boys"
"50852",1119,"1","TV/radio",343,1790,19.16,"boys"
"50853",1119,"2","Cultural leisure",43,1790,2.4,"boys"
"50854",1119,"2","Domestic work",104,1790,5.81,"boys"
"50855",1119,"2","Eat drink",269,1790,15.03,"boys"
"50856",1119,"2","Miscellaneous",129,1790,7.21,"boys"
"50857",1119,"2","Nonsocial leisure",160,1790,8.94,"boys"
"50858",1119,"2","Paid work",99,1790,5.53,"boys"
"50859",1119,"2","Personal care",122,1790,6.82,"boys"
"50860",1119,"2","Religion and volunteering",14,1790,0.78,"boys"
"50861",1119,"2","School / Study",7,1790,0.39,"boys"
"50862",1119,"2","Social leisure",306,1790,17.09,"boys"
"50863",1119,"2","Sport exercise",180,1790,10.06,"boys"
"50864",1119,"2","TV/radio",357,1790,19.94,"boys"
"50865",1119,"3","Cultural leisure",52,1790,2.91,"boys"
"50866",1119,"3","Domestic work",104,1790,5.81,"boys"
"50867",1119,"3","Eat drink",266,1790,14.86,"boys"
"50868",1119,"3","Miscellaneous",131,1790,7.32,"boys"
"50869",1119,"3","Nonsocial leisure",156,1790,8.72,"boys"
"50870",1119,"3","Paid work",44,1790,2.46,"boys"
"50871",1119,"3","Personal care",98,1790,5.47,"boys"
"50872",1119,"3","Religion and volunteering",50,1790,2.79,"boys"
"50873",1119,"3","School / Study",17,1790,0.95,"boys"
"50874",1119,"3","Social leisure",296,1790,16.54,"boys"
"50875",1119,"3","Sport exercise",170,1790,9.5,"boys"
"50876",1119,"3","TV/radio",406,1790,22.68,"boys"
"50877",1119,"4","Cultural leisure",69,1790,3.85,"boys"
"50878",1119,"4","Domestic work",100,1790,5.59,"boys"
"50879",1119,"4","Eat drink",296,1790,16.54,"boys"
"50880",1119,"4","Miscellaneous",140,1790,7.82,"boys"
"50881",1119,"4","Nonsocial leisure",142,1790,7.93,"boys"
"50882",1119,"4","Paid work",102,1790,5.7,"boys"
"50883",1119,"4","Personal care",112,1790,6.26,"boys"
"50884",1119,"4","Religion and volunteering",21,1790,1.17,"boys"
"50885",1119,"4","School / Study",35,1790,1.96,"boys"
"50886",1119,"4","Social leisure",228,1790,12.74,"boys"
"50887",1119,"4","Sport exercise",204,1790,11.4,"boys"
"50888",1119,"4","TV/radio",341,1790,19.05,"boys"
"50889",1120,"1","Cultural leisure",37,1790,2.07,"boys"
"50890",1120,"1","Domestic work",114,1790,6.37,"boys"
"50891",1120,"1","Eat drink",282,1790,15.75,"boys"
"50892",1120,"1","Miscellaneous",99,1790,5.53,"boys"
"50893",1120,"1","Nonsocial leisure",145,1790,8.1,"boys"
"50894",1120,"1","Paid work",154,1790,8.6,"boys"
"50895",1120,"1","Personal care",141,1790,7.88,"boys"
"50896",1120,"1","Religion and volunteering",22,1790,1.23,"boys"
"50897",1120,"1","School / Study",20,1790,1.12,"boys"
"50898",1120,"1","Social leisure",260,1790,14.53,"boys"
"50899",1120,"1","Sport exercise",172,1790,9.61,"boys"
"50900",1120,"1","TV/radio",344,1790,19.22,"boys"
"50901",1120,"2","Cultural leisure",43,1790,2.4,"boys"
"50902",1120,"2","Domestic work",104,1790,5.81,"boys"
"50903",1120,"2","Eat drink",267,1790,14.92,"boys"
"50904",1120,"2","Miscellaneous",129,1790,7.21,"boys"
"50905",1120,"2","Nonsocial leisure",161,1790,8.99,"boys"
"50906",1120,"2","Paid work",99,1790,5.53,"boys"
"50907",1120,"2","Personal care",122,1790,6.82,"boys"
"50908",1120,"2","Religion and volunteering",14,1790,0.78,"boys"
"50909",1120,"2","School / Study",7,1790,0.39,"boys"
"50910",1120,"2","Social leisure",307,1790,17.15,"boys"
"50911",1120,"2","Sport exercise",180,1790,10.06,"boys"
"50912",1120,"2","TV/radio",357,1790,19.94,"boys"
"50913",1120,"3","Cultural leisure",52,1790,2.91,"boys"
"50914",1120,"3","Domestic work",104,1790,5.81,"boys"
"50915",1120,"3","Eat drink",266,1790,14.86,"boys"
"50916",1120,"3","Miscellaneous",132,1790,7.37,"boys"
"50917",1120,"3","Nonsocial leisure",155,1790,8.66,"boys"
"50918",1120,"3","Paid work",44,1790,2.46,"boys"
"50919",1120,"3","Personal care",98,1790,5.47,"boys"
"50920",1120,"3","Religion and volunteering",50,1790,2.79,"boys"
"50921",1120,"3","School / Study",17,1790,0.95,"boys"
"50922",1120,"3","Social leisure",296,1790,16.54,"boys"
"50923",1120,"3","Sport exercise",170,1790,9.5,"boys"
"50924",1120,"3","TV/radio",406,1790,22.68,"boys"
"50925",1120,"4","Cultural leisure",69,1790,3.85,"boys"
"50926",1120,"4","Domestic work",100,1790,5.59,"boys"
"50927",1120,"4","Eat drink",296,1790,16.54,"boys"
"50928",1120,"4","Miscellaneous",140,1790,7.82,"boys"
"50929",1120,"4","Nonsocial leisure",142,1790,7.93,"boys"
"50930",1120,"4","Paid work",102,1790,5.7,"boys"
"50931",1120,"4","Personal care",112,1790,6.26,"boys"
"50932",1120,"4","Religion and volunteering",21,1790,1.17,"boys"
"50933",1120,"4","School / Study",35,1790,1.96,"boys"
"50934",1120,"4","Social leisure",229,1790,12.79,"boys"
"50935",1120,"4","Sport exercise",204,1790,11.4,"boys"
"50936",1120,"4","TV/radio",340,1790,18.99,"boys"
"50937",1121,"1","Cultural leisure",39,1790,2.18,"boys"
"50938",1121,"1","Domestic work",109,1790,6.09,"boys"
"50939",1121,"1","Eat drink",272,1790,15.2,"boys"
"50940",1121,"1","Miscellaneous",104,1790,5.81,"boys"
"50941",1121,"1","Nonsocial leisure",139,1790,7.77,"boys"
"50942",1121,"1","Paid work",154,1790,8.6,"boys"
"50943",1121,"1","Personal care",139,1790,7.77,"boys"
"50944",1121,"1","Religion and volunteering",24,1790,1.34,"boys"
"50945",1121,"1","School / Study",19,1790,1.06,"boys"
"50946",1121,"1","Social leisure",266,1790,14.86,"boys"
"50947",1121,"1","Sport exercise",177,1790,9.89,"boys"
"50948",1121,"1","TV/radio",348,1790,19.44,"boys"
"50949",1121,"2","Cultural leisure",38,1790,2.12,"boys"
"50950",1121,"2","Domestic work",106,1790,5.92,"boys"
"50951",1121,"2","Eat drink",257,1790,14.36,"boys"
"50952",1121,"2","Miscellaneous",130,1790,7.26,"boys"
"50953",1121,"2","Nonsocial leisure",161,1790,8.99,"boys"
"50954",1121,"2","Paid work",98,1790,5.47,"boys"
"50955",1121,"2","Personal care",118,1790,6.59,"boys"
"50956",1121,"2","Religion and volunteering",14,1790,0.78,"boys"
"50957",1121,"2","School / Study",7,1790,0.39,"boys"
"50958",1121,"2","Social leisure",315,1790,17.6,"boys"
"50959",1121,"2","Sport exercise",178,1790,9.94,"boys"
"50960",1121,"2","TV/radio",368,1790,20.56,"boys"
"50961",1121,"3","Cultural leisure",48,1790,2.68,"boys"
"50962",1121,"3","Domestic work",102,1790,5.7,"boys"
"50963",1121,"3","Eat drink",263,1790,14.69,"boys"
"50964",1121,"3","Miscellaneous",130,1790,7.26,"boys"
"50965",1121,"3","Nonsocial leisure",155,1790,8.66,"boys"
"50966",1121,"3","Paid work",44,1790,2.46,"boys"
"50967",1121,"3","Personal care",99,1790,5.53,"boys"
"50968",1121,"3","Religion and volunteering",50,1790,2.79,"boys"
"50969",1121,"3","School / Study",18,1790,1.01,"boys"
"50970",1121,"3","Social leisure",296,1790,16.54,"boys"
"50971",1121,"3","Sport exercise",170,1790,9.5,"boys"
"50972",1121,"3","TV/radio",415,1790,23.18,"boys"
"50973",1121,"4","Cultural leisure",71,1790,3.97,"boys"
"50974",1121,"4","Domestic work",101,1790,5.64,"boys"
"50975",1121,"4","Eat drink",295,1790,16.48,"boys"
"50976",1121,"4","Miscellaneous",137,1790,7.65,"boys"
"50977",1121,"4","Nonsocial leisure",138,1790,7.71,"boys"
